datetime,low,high,open,close,volumefrom,volumeto
2020-06-20,42.22,43.83,42.87,43.58,22371.25,959826.04
2020-06-21,42.83,43.79,43.58,42.94,14207.68,614781.18
2020-06-22,42.93,44.62,42.94,44.35,30794.1,1354139.96
2020-06-23,43.9,44.45,44.35,44.15,11075.33,488773.73
2020-06-24,42.1,44.63,44.15,42.63,56374.65,2432801.46
2020-06-25,41.6,42.92,42.63,42.32,34803.62,1473744.96
2020-06-26,41.29,43.52,42.32,43.08,40246.59,1711562.39
2020-06-27,39.17,43.09,43.08,41.04,48857.33,2013111.01
2020-06-28,40.46,42.06,41.04,41.37,19151.39,790426.97
2020-06-29,40.59,42.26,41.37,41.9,54476.31,2252155.23
2020-06-30,40.73,42.05,41.9,41.22,22698.07,936739.17
2020-07-01,41.0,42.03,41.22,41.83,36021.05,1499729.66
2020-07-02,40.32,41.92,41.83,41.06,41006.26,1688349.33
2020-07-03,40.93,41.68,41.06,41.19,13725.35,567043.89
2020-07-04,41.19,42.24,41.19,42.08,21751.77,907718.74
2020-07-05,40.77,42.23,42.08,41.63,19444.92,807601.34
2020-07-06,41.57,44.27,41.63,44.07,64873.58,2793426.61
2020-07-07,43.0,44.38,44.07,43.41,44092.29,1914491.5
2020-07-08,43.14,46.33,43.41,45.34,91961.57,4122135.65
2020-07-09,43.55,45.86,45.34,44.4,36975.66,1656754.02
2020-07-10,42.99,44.58,44.4,44.32,66521.35,2901360.86
2020-07-11,44.0,44.74,44.32,44.74,14781.33,655147.05
2020-07-12,43.65,45.25,44.74,44.66,30731.4,1370388.08
2020-07-13,42.52,45.53,44.66,43.91,40689.36,1804691.02
2020-07-14,42.9,44.07,43.91,43.88,17586.67,765286.46
2020-07-15,42.85,44.05,43.88,43.27,26397.88,1144136.76
2020-07-16,40.81,43.43,43.27,42.08,47806.99,2005583.51
2020-07-17,41.65,42.43,42.08,41.86,24092.04,1011379.21
2020-07-18,41.73,42.91,41.86,42.46,17778.07,752807.66
2020-07-19,41.9,42.89,42.46,42.67,11514.79,487040.67
2020-07-20,41.44,42.76,42.67,41.98,15947.36,671402.89
2020-07-21,41.98,44.13,41.98,43.81,27729.92,1206689.39
2020-07-22,43.22,45.19,43.81,45.09,37909.11,1670073.81
2020-07-23,44.57,45.67,45.09,45.0,48500.86,2185548.87
2020-07-24,44.0,45.0,45.0,44.21,27264.87,1211097.35
2020-07-25,44.08,49.6,44.21,49.16,92310.07,4393836.9
2020-07-26,47.65,50.86,49.16,48.09,81290.22,3970914.64
2020-07-27,46.94,55.99,48.09,53.36,180516.11,9171777.16
2020-07-28,51.71,57.94,53.36,55.91,109432.04,5993658.71
2020-07-29,54.58,56.99,55.91,55.22,90462.32,5056651.01
2020-07-30,53.9,58.67,55.22,56.8,102035.02,5704284.81
2020-07-31,55.8,59.24,56.8,58.2,72082.29,4154482.75
2020-08-01,57.63,62.38,58.2,61.68,109499.71,6597589.52
2020-08-02,51.92,65.29,61.68,56.85,133090.93,7813293.08
2020-08-03,55.65,60.11,56.85,58.55,59257.69,3458208.46
2020-08-04,56.38,59.64,58.55,57.64,51258.8,2968420.48
2020-08-05,56.76,59.89,57.64,58.91,62805.91,3686490.63
2020-08-06,57.76,60.73,58.91,59.07,53998.74,3201226.69
2020-08-07,54.69,61.11,59.07,57.24,99706.47,5846904.23
2020-08-08,56.55,58.61,57.24,58.5,23020.26,1328515.98
2020-08-09,56.12,58.77,58.5,57.0,26656.36,1526555.16
2020-08-10,55.75,59.49,57.0,58.4,45746.7,2657732.94
2020-08-11,52.4,59.74,58.4,54.15,80317.54,4500777.3
2020-08-12,51.5,55.09,54.15,54.52,50103.88,2710411.79
2020-08-13,51.87,57.42,54.52,57.08,43559.94,2374819.64
2020-08-14,55.98,57.94,57.08,56.72,33558.71,1904714.09
2020-08-15,56.42,60.88,56.72,59.97,39628.81,2349147.08
2020-08-16,57.72,65.0,59.97,63.87,79369.27,4910651.11
2020-08-17,61.43,68.98,63.87,67.31,107468.27,7006124.83
2020-08-18,63.36,68.52,67.31,65.53,83274.6,5509346.42
2020-08-19,58.9,67.13,65.53,62.14,96119.42,5976321.28
2020-08-20,61.1,63.69,62.14,62.92,47533.83,2969366.48
2020-08-21,58.83,63.88,62.92,59.12,61349.98,3753205.41
2020-08-22,57.74,60.54,59.12,60.26,41142.94,2438195.21
2020-08-23,58.02,61.62,60.26,60.56,28938.05,1725747.47
2020-08-24,59.99,63.04,60.56,62.16,57690.12,3585849.97
2020-08-25,56.53,62.26,62.16,58.62,62953.66,3699487.46
2020-08-26,57.03,59.22,58.62,58.14,34281.57,1993821.13
2020-08-27,53.94,59.32,58.14,56.09,67563.18,3835100.17
2020-08-28,55.39,58.26,56.09,57.4,47397.81,2709323.55
2020-08-29,56.9,58.21,57.4,56.99,30689.06,1766669.26
2020-08-30,56.99,62.88,56.99,62.88,41402.23,2496276.4
2020-08-31,60.58,63.64,62.88,60.96,38004.78,2356418.89
2020-09-01,59.8,64.36,60.96,62.69,114018.52,7147389.22
2020-09-02,56.1,63.2,62.69,58.12,91780.57,5431510.36
2020-09-03,45.54,58.66,58.12,47.55,154527.72,8256189.02
2020-09-04,46.46,52.4,47.55,50.54,145782.15,7210230.1
2020-09-05,45.08,51.32,50.54,47.45,141317.31,6849681.4
2020-09-06,46.45,49.2,47.45,47.95,52470.25,2515188.45
2020-09-07,45.3,49.12,47.95,48.82,85455.97,4048747.34
2020-09-08,46.01,49.31,48.82,47.42,89795.23,4302175.19
2020-09-09,46.57,48.87,47.42,47.83,44130.68,2107366.54
2020-09-10,47.83,49.48,47.83,48.73,41770.36,2036489.02
2020-09-11,47.4,49.33,48.73,48.99,58338.85,2832477.0
2020-09-12,48.44,51.31,48.99,50.86,40598.66,2010099.84
2020-09-13,47.26,50.86,50.86,48.11,37890.75,1863448.76
2020-09-14,47.17,49.68,48.11,49.1,46504.06,2257404.14
2020-09-15,48.2,50.36,49.1,48.32,45044.05,2221196.94
2020-09-16,47.0,48.78,48.32,47.74,43764.65,2101503.95
2020-09-17,47.74,49.64,47.74,48.88,37664.69,1828677.42
2020-09-18,47.49,49.06,48.88,48.45,38937.6,1888326.74
2020-09-19,48.0,49.0,48.45,48.58,16719.22,810308.55
2020-09-20,46.2,48.58,48.58,47.11,27067.0,1277741.89
2020-09-21,41.59,47.63,47.11,43.18,67745.22,2991773.62
2020-09-22,42.78,44.82,43.18,44.45,30338.12,1326194.62
2020-09-23,42.27,45.07,44.45,42.92,29997.0,1312252.05
2020-09-24,42.6,45.29,42.92,44.97,33009.67,1459930.02
2020-09-25,43.94,46.56,44.97,45.9,38940.05,1770782.47
2020-09-26,45.16,46.53,45.9,46.03,10275.67,472805.23
2020-09-27,44.64,46.61,46.03,46.02,17782.22,814075.94
2020-09-28,44.81,47.12,46.02,45.26,23248.33,1077840.78
2020-09-29,44.94,45.83,45.26,45.71,15447.71,702056.98
2020-09-30,45.43,46.66,45.71,46.21,17430.49,801784.1
2020-10-01,45.02,48.49,46.21,46.27,55334.69,2588203.85
2020-10-02,43.21,46.9,46.27,44.94,35554.76,1602696.25
2020-10-03,44.76,45.99,44.94,45.53,12580.07,572117.06
2020-10-04,45.31,47.04,45.53,46.71,8205.7,380364.62
2020-10-05,45.56,47.04,46.71,46.37,10824.91,499455.18
2020-10-06,45.58,48.23,46.37,46.01,48404.32,2256446.1
2020-10-07,45.02,46.92,46.01,46.62,16473.93,757015.54
2020-10-08,45.46,47.5,46.62,47.28,30247.39,1407650.8
2020-10-09,46.61,48.22,47.28,47.82,18318.88,869021.81
2020-10-10,47.8,50.49,47.82,48.8,31016.13,1533138.78
2020-10-11,48.8,51.23,48.8,50.55,18909.09,953044.04
2020-10-12,49.39,51.6,50.55,50.67,33846.11,1711820.83
2020-10-13,48.85,50.75,50.67,49.87,24379.92,1217273.68
2020-10-14,49.31,51.06,49.87,49.84,16662.11,834317.17
2020-10-15,48.88,50.26,49.84,49.47,20563.52,1019821.36
2020-10-16,45.55,49.88,49.47,47.59,48460.85,2288116.87
2020-10-17,46.33,47.65,47.59,46.89,16676.5,783966.01
2020-10-18,46.85,47.97,46.89,47.6,12671.55,601612.54
2020-10-19,46.84,48.46,47.6,48.01,17986.97,858190.26
2020-10-20,46.46,48.4,48.01,46.89,28995.1,1371787.28
2020-10-21,46.89,55.01,46.89,53.24,97973.8,5027680.6
2020-10-22,53.24,56.36,53.24,54.54,66150.96,3643399.56
2020-10-23,53.18,57.0,54.54,55.43,48610.06,2691412.06
2020-10-24,55.08,59.68,55.43,59.26,56715.53,3290134.8
2020-10-25,56.6,60.02,59.26,58.84,41574.5,2426729.16
2020-10-26,54.99,59.3,58.84,56.92,47797.36,2725695.42
2020-10-27,56.63,59.3,56.92,57.95,53169.71,3075227.97
2020-10-28,54.74,60.55,57.95,55.95,69249.37,3969811.26
2020-10-29,53.41,56.55,55.95,54.91,40002.8,2212600.2
2020-10-30,52.33,55.77,54.91,54.07,39555.0,2122274.35
2020-10-31,53.71,56.45,54.07,55.74,59197.47,3253698.26
2020-11-01,54.26,56.07,55.74,55.6,9831.19,542323.7
2020-11-02,53.1,56.78,55.6,53.92,47019.96,2549941.03
2020-11-03,51.27,54.4,53.92,53.92,37420.44,1979174.03
2020-11-04,51.64,55.21,53.92,54.72,56862.46,3047677.43
2020-11-05,54.72,59.79,54.72,58.96,101921.97,5867248.94
2020-11-06,58.67,63.76,58.96,63.39,99326.36,6097181.14
2020-11-07,57.08,64.83,63.39,59.0,147165.59,9015170.84
2020-11-08,58.71,62.02,59.0,61.06,40528.47,2443330.46
2020-11-09,57.47,61.85,61.06,59.28,63712.02,3788878.29
2020-11-10,57.13,59.63,59.28,57.92,79399.34,4642297.07
2020-11-11,57.9,60.69,57.92,59.29,53759.54,3209403.11
2020-11-12,57.76,60.81,59.29,60.74,60743.81,3580179.4
2020-11-13,60.25,66.67,60.74,65.85,146051.38,9313375.64
2020-11-14,61.77,66.24,65.85,63.99,65558.29,4148798.61
2020-11-15,61.14,64.48,63.99,62.36,37173.68,2332521.79
2020-11-16,62.21,74.58,62.36,73.89,142918.86,9877336.67
2020-11-17,71.47,77.06,73.89,76.44,137979.68,10237131.63
2020-11-18,68.19,77.18,76.44,73.82,111627.2,8156764.44
2020-11-19,71.29,84.0,73.82,81.66,162460.25,12746067.84
2020-11-20,80.13,85.76,81.66,82.52,107877.93,8910802.63
2020-11-21,80.22,88.55,82.52,87.2,130434.57,11026960.72
2020-11-22,77.13,87.99,87.2,82.94,128249.68,10747626.13
2020-11-23,80.96,90.93,82.94,89.22,185374.94,16074083.24
2020-11-24,85.4,94.0,89.22,89.33,168870.44,15179320.37
2020-11-25,78.01,90.53,89.33,81.72,110896.9,9582045.85
2020-11-26,64.5,83.19,81.72,71.0,197670.86,14348215.98
2020-11-27,65.29,73.63,71.0,69.09,151500.63,10404055.29
2020-11-28,68.39,75.0,69.09,72.55,136287.19,9774192.43
2020-11-29,71.61,81.07,72.55,78.98,91959.49,7026860.13
2020-11-30,76.69,88.5,78.98,87.66,198340.78,16354363.44
2020-12-01,78.39,93.0,87.66,85.22,238323.55,20850933.01
2020-12-02,82.75,90.74,85.22,89.06,284724.62,24878369.17
2020-12-03,85.53,91.32,89.06,89.14,129031.89,11456813.44
2020-12-04,77.95,89.82,89.14,80.05,117703.65,9979635.19
2020-12-05,78.75,84.36,80.05,83.18,89141.18,7347591.78
2020-12-06,80.4,85.17,83.18,83.83,48003.84,3987188.3
2020-12-07,81.74,86.79,83.83,83.5,78486.87,6577185.34
2020-12-08,75.39,84.8,83.5,76.8,143649.69,11522644.37
2020-12-09,72.01,78.18,76.8,77.44,138113.94,10494556.47
2020-12-10,73.2,77.61,77.44,74.78,51154.17,3829109.0
2020-12-11,69.9,74.87,74.78,72.24,91390.35,6558120.87
2020-12-12,72.12,77.62,72.24,76.58,50370.27,3801715.36
2020-12-13,75.63,84.32,76.58,82.08,50722.9,4077065.71
2020-12-14,79.22,82.96,82.08,82.48,60439.13,4910376.99
2020-12-15,80.17,84.8,82.48,81.31,60163.04,4939164.97
2020-12-16,78.29,93.3,81.31,93.01,170994.88,14543767.25
2020-12-17,90.37,110.09,93.01,101.07,244765.93,24695013.61
2020-12-18,99.32,112.69,101.07,109.33,183924.2,19875974.6
2020-12-19,105.46,124.5,109.33,119.95,130384.86,15150072.24
2020-12-20,109.77,123.22,119.95,114.81,234944.55,27561009.82
2020-12-21,100.37,118.68,114.81,104.62,247495.1,26791369.27
2020-12-22,98.37,114.52,104.62,114.5,340513.78,36858915.27
2020-12-23,94.44,117.24,114.5,102.6,349789.28,37297267.54
2020-12-24,98.57,112.25,102.6,111.83,168399.24,17768180.14
2020-12-25,108.29,128.4,111.83,127.29,167324.52,19726482.89
2020-12-26,124.89,135.12,127.29,129.5,221941.0,29009878.51
2020-12-27,119.88,139.41,129.5,127.83,359413.34,46693474.68
2020-12-28,126.15,137.23,127.83,129.73,114428.89,15074240.62
2020-12-29,119.76,130.63,129.73,128.84,80546.11,10176217.24
2020-12-30,122.52,133.0,128.84,130.15,135848.41,17343914.93
2020-12-31,122.09,130.44,130.15,124.36,77977.96,9782885.36
2021-01-01,123.23,134.05,124.36,126.32,83053.95,10602107.06
2021-01-02,123.54,142.0,126.32,136.88,140564.47,18689788.21
2021-01-03,135.5,164.82,136.88,160.8,185617.95,27911417.85
2021-01-04,139.15,174.23,160.8,155.06,254756.64,39794893.58
2021-01-05,146.68,163.32,155.06,158.8,124762.13,19452768.64
2021-01-06,155.26,170.01,158.8,169.65,175350.5,28630834.92
2021-01-07,160.87,181.34,169.65,169.94,205576.9,35309052.29
2021-01-08,150.22,181.77,169.94,172.52,291053.38,48894090.7
2021-01-09,163.51,179.69,172.52,177.96,115878.51,19988978.66
2021-01-10,160.0,186.41,177.96,170.7,210794.09,36582056.49
2021-01-11,112.31,170.7,170.7,138.93,294110.92,39657422.05
2021-01-12,127.71,146.8,138.93,133.09,155671.28,21633204.72
2021-01-13,125.98,148.5,133.09,147.79,99573.39,13626446.74
2021-01-14,143.7,156.94,147.79,152.78,83166.6,12472544.87
2021-01-15,130.53,155.45,152.78,144.2,86295.37,12386125.88
2021-01-16,139.42,152.57,144.2,143.87,40740.66,5955693.19
2021-01-17,136.36,147.0,143.87,142.63,37162.95,5286178.76
2021-01-18,138.5,154.72,142.63,151.63,84618.4,12405752.91
2021-01-19,150.36,166.07,151.63,151.89,90824.73,14482455.38
2021-01-20,138.41,156.13,151.89,149.93,112086.34,16390672.81
2021-01-21,125.59,150.22,149.93,130.08,102233.01,13813727.9
2021-01-22,122.56,141.94,130.08,138.17,91157.88,12352031.25
2021-01-23,135.19,143.79,138.17,137.77,42491.12,5906999.34
2021-01-24,133.82,142.79,137.77,141.22,24249.33,3365135.77
2021-01-25,136.64,147.6,141.22,137.18,49832.79,7122438.14
2021-01-26,128.26,139.7,137.18,134.75,51112.27,6869120.18
2021-01-27,118.21,134.89,134.75,122.95,101112.46,12555638.7
2021-01-28,121.0,136.27,122.95,133.6,66191.97,8601821.84
2021-01-29,131.66,145.73,133.6,134.93,132687.84,18370271.71
2021-01-30,128.19,136.18,134.93,133.32,60561.76,7991688.41
2021-01-31,125.81,135.2,133.32,129.7,30184.66,3914124.21
2021-02-01,126.19,136.65,129.7,132.03,62142.01,8173551.31
2021-02-02,132.03,145.99,132.03,142.53,86250.96,12194156.85
2021-02-03,142.09,156.79,142.53,156.5,88433.81,13458306.86
2021-02-04,141.1,159.0,156.5,145.4,84624.33,12655473.13
2021-02-05,143.34,157.0,145.4,155.18,72491.68,11077004.57
2021-02-06,150.03,164.1,155.18,155.53,76883.76,12273170.33
2021-02-07,145.43,157.48,155.53,151.19,69291.52,10471029.39
2021-02-08,148.0,169.48,151.19,167.65,128175.88,20511588.22
2021-02-09,164.44,184.69,167.65,181.91,106619.11,18244077.04
2021-02-10,170.6,195.33,181.91,181.8,173305.05,31754434.08
2021-02-11,175.92,193.5,181.8,184.04,99945.08,18620382.92
2021-02-12,176.83,200.0,184.04,196.98,129404.5,24426566.43
2021-02-13,191.11,229.18,196.98,226.5,179580.61,37499180.7
2021-02-14,208.23,230.71,226.5,213.69,114594.52,25208842.19
2021-02-15,186.06,220.02,213.69,208.09,242309.99,49586459.42
2021-02-16,200.5,222.05,208.09,210.49,154256.75,32616583.95
2021-02-17,203.35,237.71,210.49,237.41,132983.54,29781058.18
2021-02-18,220.8,239.09,237.41,226.6,102990.88,23588611.62
2021-02-19,220.02,242.0,226.6,236.82,98133.6,22817693.85
2021-02-20,215.0,247.0,236.82,227.37,118109.63,27642157.8
2021-02-21,219.73,233.77,227.37,227.68,105735.32,24173973.27
2021-02-22,180.0,227.68,227.68,208.26,293869.91,60689195.02
2021-02-23,157.53,208.69,208.26,177.5,295025.93,52804535.83
2021-02-24,169.18,189.64,177.5,181.94,111112.27,20296781.64
2021-02-25,175.21,205.15,181.94,179.25,153277.46,29164031.64
2021-02-26,162.79,182.65,179.25,170.31,114291.68,19830694.23
2021-02-27,167.36,180.36,170.31,172.15,92471.45,16134869.68
2021-02-28,153.02,173.0,172.15,165.01,117117.63,18858193.07
2021-03-01,163.57,176.58,165.01,176.11,86916.46,14798406.64
2021-03-02,170.69,185.41,176.11,178.37,71231.86,12601104.66
2021-03-03,177.33,196.51,178.37,187.7,79752.96,15196879.8
2021-03-04,177.0,194.34,187.7,180.78,87303.75,16086950.37
2021-03-05,168.76,183.56,180.78,180.98,119086.72,20945401.01
2021-03-06,174.57,184.6,180.98,182.62,85140.87,15336215.03
2021-03-07,182.29,192.01,182.62,190.61,57144.37,10704290.09
2021-03-08,180.0,195.23,190.61,191.55,68528.27,12710978.41
2021-03-09,189.16,205.16,191.55,204.0,107600.76,21366551.67
2021-03-10,191.51,208.0,204.0,200.36,116203.37,23338751.13
2021-03-11,191.0,203.56,200.36,201.41,77394.68,15259019.87
2021-03-12,198.5,224.18,201.41,220.7,107529.45,22665292.94
2021-03-13,212.89,230.0,220.7,226.33,163266.74,36721190.78
2021-03-14,213.92,227.93,226.33,213.92,32700.31,7196276.43
2021-03-15,197.78,222.43,213.92,200.81,98920.48,20361626.62
2021-03-16,191.16,205.2,200.81,201.78,87090.01,17383029.87
2021-03-17,194.17,207.0,201.78,205.82,45211.93,9084929.51
2021-03-18,199.22,208.27,205.82,199.57,57553.89,11742005.56
2021-03-19,195.94,205.0,199.57,200.27,34601.76,6978156.76
2021-03-20,198.88,206.19,200.27,200.05,26833.19,5435705.82
2021-03-21,192.14,201.81,200.05,195.39,39696.21,7791916.21
2021-03-22,184.9,198.78,195.39,185.75,50161.1,9626813.7
2021-03-23,181.14,189.4,185.75,186.08,59119.45,11000517.03
2021-03-24,172.43,197.05,186.08,176.18,91991.76,17401374.43
2021-03-25,167.67,178.29,176.18,171.5,58202.9,10093103.45
2021-03-26,171.5,183.98,171.5,183.77,50694.41,9061651.06
2021-03-27,177.77,186.11,183.77,184.16,22192.13,4051735.84
2021-03-28,180.1,187.24,184.16,184.35,33905.89,6237201.35
2021-03-29,182.71,197.5,184.35,193.69,66881.91,12963214.49
2021-03-30,190.2,200.02,193.69,195.79,51442.33,10058415.41
2021-03-31,186.74,199.08,195.79,196.58,46810.43,8997511.14
2021-04-01,194.23,204.82,196.58,202.31,52798.91,10556762.61
2021-04-02,200.99,213.48,202.31,212.03,58755.6,12118633.04
2021-04-03,195.18,217.88,212.03,195.39,61616.04,12748346.58
2021-04-04,192.63,204.62,195.39,202.5,28399.22,5709702.12
2021-04-05,198.11,225.1,202.5,221.6,70874.22,15145629.03
2021-04-06,213.0,244.9,221.6,237.1,204114.06,47559269.69
2021-04-07,210.98,242.83,237.1,219.05,156946.09,35127178.6
2021-04-08,216.77,228.18,219.05,226.27,110548.94,24768306.91
2021-04-09,218.78,228.89,226.27,220.9,63791.6,14356718.64
2021-04-10,219.28,256.19,220.9,255.93,89185.92,21120058.71
2021-04-11,244.59,263.26,255.93,252.0,83377.31,21141073.23
2021-04-12,240.21,258.83,252.0,244.68,69716.16,17356499.62
2021-04-13,244.63,273.05,244.68,267.3,90624.81,23639969.07
2021-04-14,255.03,283.09,267.3,279.43,123360.84,33333530.69
2021-04-15,266.03,291.23,279.43,286.89,61480.42,17217455.81
2021-04-16,265.0,317.46,286.89,309.05,162600.71,47283419.1
2021-04-17,297.54,335.79,309.05,301.86,150611.8,47536573.75
2021-04-18,235.57,305.28,301.86,273.53,198165.62,52399752.23
2021-04-19,250.89,282.44,273.53,261.57,161582.8,43338237.64
2021-04-20,234.48,273.09,261.57,261.05,230035.13,58075552.83
2021-04-21,250.85,276.99,261.05,258.09,184434.32,48842381.91
2021-04-22,239.6,289.84,258.09,253.06,205976.15,55013715.91
2021-04-23,209.91,256.75,253.06,241.59,219024.45,50428126.9
2021-04-24,221.1,241.6,241.59,225.3,207526.04,47674917.42
2021-04-25,211.02,235.98,225.3,223.96,99416.49,22523500.73
2021-04-26,221.82,248.68,223.96,247.8,284927.12,68249794.13
2021-04-27,244.13,263.6,247.8,260.19,104431.62,26696639.79
2021-04-28,248.02,266.95,260.19,258.88,99898.41,25752791.67
2021-04-29,248.81,262.97,258.88,255.79,72561.82,18522232.51
2021-04-30,252.9,273.76,255.79,271.54,88485.71,23436258.52
2021-05-01,266.08,278.48,271.54,276.8,49273.42,13394884.49
2021-05-02,265.0,277.48,276.8,269.29,41814.06,11287045.96
2021-05-03,268.87,299.74,269.29,294.57,74241.18,21193270.16
2021-05-04,271.52,332.87,294.57,305.28,262454.75,79645632.8
2021-05-05,301.34,359.88,305.28,356.28,162829.15,55696170.1
2021-05-06,318.2,365.13,356.28,354.62,230089.61,78301916.98
2021-05-07,334.0,372.88,354.62,344.77,140209.91,50065782.51
2021-05-08,334.65,357.06,344.77,347.39,84261.81,29151267.09
2021-05-09,334.36,389.5,347.39,388.32,80333.04,28827266.44
2021-05-10,335.3,413.6,388.32,359.17,217690.86,82543462.91
2021-05-11,345.23,380.0,359.17,378.09,125944.25,45467758.26
2021-05-12,301.24,394.33,378.09,308.66,189973.95,68167191.66
2021-05-13,291.1,332.89,308.66,317.47,134670.88,42527571.07
2021-05-14,308.88,339.38,317.47,326.49,70249.67,22818723.25
2021-05-15,296.24,332.0,326.49,300.2,68551.79,21418227.91
2021-05-16,279.58,324.0,300.2,296.42,86109.4,26160009.23
2021-05-17,261.72,296.5,296.42,281.29,103063.94,28872289.62
2021-05-18,278.95,318.36,281.29,294.06,124588.26,37596606.92
2021-05-19,148.33,300.92,294.06,186.66,324034.41,72298278.88
2021-05-20,167.09,225.83,186.66,211.02,287737.21,59708743.47
2021-05-21,157.18,219.38,211.02,180.45,221718.43,42363002.16
2021-05-22,161.9,184.56,180.45,169.37,107614.48,18764599.49
2021-05-23,118.25,176.27,169.37,142.67,136053.38,19302625.62
2021-05-24,139.64,185.47,142.67,185.47,187667.31,31070748.83
2021-05-25,167.43,194.85,185.47,183.76,190663.75,34002963.06
2021-05-26,179.93,204.53,183.76,199.2,112297.46,21930711.1
2021-05-27,180.78,208.98,199.2,193.49,121314.32,23846276.96
2021-05-28,164.86,198.49,193.49,177.46,74629.06,13300600.19
2021-05-29,157.89,188.56,177.46,163.63,79660.97,13452703.57
2021-05-30,155.54,180.58,163.63,170.73,71546.29,12286774.67
2021-05-31,163.92,188.38,170.73,188.31,76830.95,13658780.08
2021-06-01,175.81,193.08,188.31,182.83,75466.97,13740582.87
2021-06-02,178.65,191.3,182.83,187.23,55727.6,10318791.15
2021-06-03,182.11,197.8,187.23,193.23,79639.22,15194104.77
2021-06-04,169.03,193.85,193.23,178.62,68572.51,12194196.52
2021-06-05,167.68,185.58,178.62,172.78,73362.72,12930153.23
2021-06-06,172.35,180.08,172.78,173.45,44470.51,7831934.61
